Country Name,Country Code,Series Name,Series Code,2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
South Africa,ZAF,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,70.32,..,..,69.22,..,..,..,85.38
South Africa,ZAF,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,87.5486831665039,87.7326202392578,87.9051208496094,88.0680847167969,88.2234115600586,88.3730239868164,88.5188140869141,88.6627044677734,88.806266784668,..
South Africa,ZAF,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,81.426155090332,80.7377853393555,82.2866439819336,80.1979446411133,75.7492752075195,76.7389831542969,77.1684951782227,77.6118240356445,75.2648544311523,..
South Africa,ZAF,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,6231.62075941063,6284.86024979269,6273.56631828484,6259.83968110571,6209.36588848656,6192.89240023292,6199.89169872681,6125.73532475494,5659.20694886571,5864.82052240541
South Africa,ZAF,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.52323007583618,5.35071992874146,5.48977994918823,5.48285007476807,5.4442400932312,5.59867000579834,5.64401006698608,5.9177098274231,6.19288015365601,..
South Africa,ZAF,Income share held by highest 10%,SI.DST.10TH.10,..,..,50.5,..,..,..,..,..,..,..
South Sudan,SSD,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,8.57,..,..,..,5.83
South Sudan,SSD,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,10.8367700576782,11.084397315979,11.3205785751343,11.5472221374512,11.7662363052368,9.60000038146973,12.2875938415527,13.1179885864258,13.8686685562134,..
South Sudan,SSD,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,1.42111074924469,1.92029941082001,2.4437940120697,2.98769807815552,3.54842257499695,2.90473413467407,4.68116998672485,5.11436605453491,5.56384754180908,..
South Sudan,SSD,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1137.1298304461,1256.44441531085,1274.23961828281,1119.65143716565,..,..,..,..,..,..
South Sudan,SSD,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,1.02450001239777,1.23246002197266,1.46555995941162,1.54390001296997,..,..,..,..,..
South Sudan,SSD,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Spain,ESP,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,97.58,..,..,93.76,..,..,..,98.3
Spain,ESP,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100,100,100,100,100,100,100,100,100,..
Spain,ESP,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,..
Spain,ESP,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,24635.1755792043,24361.2573441367,24772.3413090317,25742.3688346767,26500.3139007271,27224.3980320415,27725.8055220733,28101.5270745864,24939.1872568495,26238.7807752054
Spain,ESP,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.4693398475647,4.35101985931396,4.30338001251221,4.28657007217407,4.22764015197754,4.20777988433838,4.18157005310059,..,..,..
Spain,ESP,Income share held by highest 10%,SI.DST.10TH.10,25.8,25.9,26,26.2,25.8,25.4,25.3,24.9,..,..
Sri Lanka,LKA,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,82.69,..,..,73.65,..,..,..,89.27
Sri Lanka,LKA,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,97.7099990844727,98,98.9084243774414,99.6487579345703,99,99.9780426025391,100,100,100,..
Sri Lanka,LKA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,84.6177291870117,88.4647827148438,91.2687149047852,93.1689071655273,97.1637649536133,96.9418182373047,99.4662551879883,99.7034530639648,100,..
Sri Lanka,LKA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3462.936683705,3552.69855853013,3694.30042629703,3843.78067184442,3972.10258954491,4067.99306501342,4157.28387631742,4228.14918635583,4053.72618291408,4156.96813281847
Sri Lanka,LKA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,1.49617004394531,1.62107002735138,1.93288004398346,2.22874999046326,..,..,2.13539004325867,1.92999994754791,..,..
Sri Lanka,LKA,Income share held by highest 10%,SI.DST.10TH.10,31.9,..,..,..,32.6,..,..,..,..,..
St. Kitts and Nevis,KNA,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100,100,100,100,100,100,100,100,100,..
St. Kitts and Nevis,KNA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,..
St. Kitts and Nevis,KNA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,16774.6987473377,17574.3069177843,18740.9029727438,18717.4287599059,19288.0576919592,19317.7873561726,19681.4914036128,20472.3844399531,17404.4135656076,17112.2075907712
St. Kitts and Nevis,KNA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,2.6434600353241,4.15000009536743,4.25,4.42000007629395,4.30000019073486,..,..
St. Kitts and Nevis,KNA,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,94.1176452636719,94.7247848510742,94.9570159912109,95.3271789550781,95.9078826904297,96.5177154541016,96.9463958740234,97.2156524658203,100,..
St. Lucia,LCA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,95.6207504272461,96.1138076782227,96.7733306884766,97.4202728271484,98.0343399047852,98.6827621459961,99.3208999633789,100,100,..
St. Lucia,LCA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,10531.2884542985,10148.0988861991,10280.1225701464,10093.6180163617,10409.5373151075,10718.8599798181,10975.8265467253,10914.5027119428,8651.34933287437,9183.67085933947
St. Lucia,LCA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.27298998832703,3.85984992980957,3.88069009780884,3.86772990226746,5.20828008651733,3.63348007202148,3.33566999435425,3.26606011390686,3.5752100944519,..
St. Lucia,LCA,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,38.6,..,..,..,..,..
St. Martin (French part),MAF,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100,100,100,100,100,100,100,100,100,..
St. Martin (French part),MAF,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,..
St. Martin (French part),MAF,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,94.1588516235352,94.821533203125,95.4727630615234,96.1144561767578,96.7485198974609,97.3768692016602,100,100,100,..
St. Vincent and the Grenadines,VCT,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,96.7926483154297,98.8958282470703,100,100,100,100,100,100,100,..
St. Vincent and the Grenadines,VCT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,6809.51464620147,6965.05777938684,7029.07114396273,7207.1707591228,7483.47151990693,7583.52757324851,7787.77335980439,7792.15774823907,7354.64619053433,7387.2707588154
St. Vincent and the Grenadines,VCT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,5.73339986801147,5.7319598197937,5.69377994537354,..,..,..
St. Vincent and the Grenadines,VCT,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,15.27,..,..,..,..,..,..,..
Sudan,SDN,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,74.744873046875,75.6631164550781,76.3000030517578,77.2320556640625,78.2407531738281,79.2809448242188,80.1514587402344,80.8720474243164,81.5176544189453,..
Sudan,SDN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,25.0061073303223,27.0570983886719,28.9473743438721,31.3527870178223,33.6266136169434,35.8157196044922,37.7626838684082,39.5135269165039,41.1637344360352,..
Sudan,SDN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2159.21484375,2149.24755859375,2195.82250976563,2184.54223632813,2206.7197265625,2169.77221679688,2061.6865234375,1969.1201171875,1852.80895996094,1811.146484375
Sudan,SDN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,Income share held by highest 10%,SI.DST.10TH.10,..,..,27.8,..,..,..,..,..,..,..
Suriname,SUR,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..
Suriname,SUR,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,97.9724044799805,98.1049652099609,98.1595077514648,98.2585296630859,98.5680847167969,98.9067687988281,99,99.0624237060547,98.9808197021484,..
Suriname,SUR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,87.3040008544922,86.9963302612305,86.8891830444336,88.3501586914063,90.4650955200195,92.3976287841797,94.2857971191406,95.4139709472656,96.6882781982422,..
Suriname,SUR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,9502.01779407373,9672.66963656549,9592.51869360504,9168.23715664009,8628.85572645612,8677.78217385552,9020.44078727509,9035.19701402727,7529.61409972682,7204.26665904046
Suriname,SUR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,5.53468465805054,5.64051675796509,5.45866966247559,4.92254018783569,6.83225870132446,5.00707244873047,..
Suriname,SUR,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Sweden,SWE,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,99.72,..,..,99.74,..,..,..,99.69
Sweden,SWE,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100,100,100,100,100,100,100,100,100,..
Sweden,SWE,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,..
Sweden,SWE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,48885.5484179725,49048.8187500238,49855.301012313,51545.4836095322,51955.8610703634,52576.8102821051,52983.0068617482,53490.3518198746,51541.6557289791,53692.527336819
Sweden,SWE,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,7.5369701385498,7.61120986938477,7.57372999191284,7.4439001083374,7.61861991882324,7.56883001327515,7.64084005355835,..,..,..
Sweden,SWE,Income share held by highest 10%,SI.DST.10TH.10,21.6,22.2,22.2,22.9,23.3,22.3,22.9,22.7,..,..
Switzerland,CHE,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,97.99,..,..,98.43,..,..,..,99.49
Switzerland,CHE,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100,100,100,100,100,100,100,100,100,..
Switzerland,CHE,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,..
Switzerland,CHE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,82800.0740759839,83344.523368231,84348.3928201784,84776.1421659748,85570.3960583982,86119.1453732551,87980.6706854377,88413.1917082485,85685.2902734836,88224.140317284
Switzerland,CHE,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.85834980010986,4.8690299987793,4.87779998779297,4.93844985961914,4.92645978927612,4.9515700340271,4.86325979232788,..,..,..
Switzerland,CHE,Income share held by highest 10%,SI.DST.10TH.10,25,25.5,25.5,25.2,25.8,25.5,25.8,..,..,..
Syrian Arab Republic,SYR,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100,100,100,100,100,100,100,100,100,..
Syrian Arab Republic,SYR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,80.1769638061523,79.2492218017578,79.3309173583984,78.7097091674805,78.0965423583984,77.4859008789063,69.4576568603516,76.2482833862305,75.6099243164063,..
Syrian Arab Republic,SYR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1347.28148158609,1036.58123022297,972.82358074833,979.144438708991,952.151478675699,965.676475234525,988.637160350264,..,..,..
Syrian Arab Republic,SYR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Tajikistan,TJK,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,11.46,..,..,47.02,..,..,..,39.49
Tajikistan,TJK,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,99.8000030517578,99.373649597168,99.3469467163086,98.5,99.2668228149414,99.1999969482422,99.1999969482422,99.1084976196289,99.0528564453125,..
Tajikistan,TJK,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,98.847038269043,98.6787948608398,98.8256759643555,97.8174819946289,99.1868362426758,99.3369522094727,99.3372344970703,99.8303375244141,100,..
Tajikistan,TJK,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,864.542997909685,907.212887797609,945.353278490776,978.404981180605,1020.60909678141,1066.39830245955,1119.62648413859,1174.08169248377,1197.90281151256,1279.67028428366
Tajikistan,TJK,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.01803016662598,..,..,4.96774005889893,5.76367998123169,5.83796977996826,5.55836009979248,5.71290016174316,..,..
Tajikistan,TJK,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,26.4,..,..,..,..,..,..
Tanzania,TZA,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,39.78,..,..,46.75,..,..,..,52.43
Tanzania,TZA,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,46.4000015258789,50.2999992370605,53.5999984741211,57.841667175293,65.3000030517578,64.2318496704102,67.2603607177734,70.1294403076172,72.9000015258789,..
Tanzania,TZA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2.29090452194214,1.73544716835022,10.0374212265015,11.5274801254272,17.270679473877,16.4617099761963,18.61887550354,20.5572986602783,21.9528465270996,..
Tanzania,TZA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,857.087707519531,888.26318359375,920.078002929688,947.933349609375,983.165893554688,1018.98968505859,1042.98767089844,1071.35009765625,1061.17028808594,1074.89184570313
Tanzania,TZA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.4709300994873,3.35795998573303,3.38488006591797,4.19486999511719,4.10197019577026,4.4305100440979,3.69643998146057,3.59683632850647,3.22515344619751,3.29779028892517
Tanzania,TZA,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,33.1,..,..,..
Thailand,THA,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,78.14,..,..,81.59,..,..,..,95.58
Thailand,THA,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,99.449821472168,99.9232940673828,99.799201965332,99.6999969482422,99.8243103027344,99.9000015258789,99.9100036621094,99.9000015258789,100,..
Thailand,THA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,98.8244018554688,99.0261611938477,99.1635513305664,99.5088195800781,99.8740692138672,99.9000015258789,99.7301864624023,99.9000015258789,100,..
Thailand,THA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,5531.34901941224,5654.28542044534,5685.4021214653,5840.05306687798,6018.177484354,6247.9920783153,6491.33026801857,6612.22739107057,6187.07028885175,6270.42515598046
Thailand,THA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.53670978546143,4.12402009963989,3.72356009483337,3.75967001914978,3.63752007484436,3.3557300567627,3.05677008628845,2.96898007392883,..,..
Thailand,THA,Income share held by highest 10%,SI.DST.10TH.10,30.4,29.2,28.7,28.4,28.9,28.4,28.1,27.2,27,..
Timor-Leste,TLS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..
Timor-Leste,TLS,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,89.4703216552734,91.1624069213867,93.0054779052734,95.0008697509766,98.4000015258789,99.4418563842773,99.6858901977539,99.9651184082031,100,..
Timor-Leste,TLS,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,42.5659828186035,46.2317810058594,49.87841796875,55.6882438659668,67.1811752319336,71.2666625976563,79.0807723999023,86.6905822753906,94.3554382324219,..
